cust_id,age,gender,education,bal,purchases,oneoff_purchases,installments_purchases,purchases_trans,credit_limit,payments,min_payments,perc_full_payment,perc_entertainment_purchase,perc_apparels_purchase,perc_groceries_purchase,perc_restaurant_purchase,perc_utility_purchase,perc_telecom_purchase,perc_supermkt_purchase,perc_offline_purchase,perc_online_purchase
7187546676,31,Male,Under-Graduate,152355.27,181000.00,181000.00,0.00,1,185000.00,36856.13,39085.83,0,0.2,0.34,0.14,0.09,0.01,0.06,0.16,0.62,0.38
7974365473,29,Male,Graduate,5580.55,134388.00,0.00,134388.00,24,570000.00,127843.17,17735.15,1,0.09,0.11,0.12,0.3,0.13,0.08,0.17,0.22,0.78
7665463361,34,Female,Masters,8453.76,54754.00,15754.00,39000.00,7,600000.00,65797.82,16143.07,0.111111,0.06,0.31,0.25,0.12,0.1,0.05,0.11,0.56,0.44
7511676557,33,Male,Graduate,227193.67,238688.00,17326.00,221362.00,40,500000.00,91729.06,163356.85,0,0.34,0.31,0.14,0.07,0.02,0.01,0.11,0.86,0.14
7358779968,39,Male,Masters,217873.36,0.00,0.00,0.00,0,300000.00,64203.50,57952.21,0,0.0,0.13,0.42,0.16,0.02,0.05,0.22,0.11,0.89
7651763647,36,Male,Graduate,34881.33,0.00,0.00,0.00,0,15000.00,80406.34,372764.39,0.083333,0.38,0.28,0.09,0.09,0.02,0.03,0.11,0.63,0.37
7366977141,34,Male,Graduate,249922.89,21737.00,0.00,21737.00,11,1000000.00,36074.30,37214.36,0,0.47,0.0,0.08,0.06,0.17,0.08,0.14,0.64,0.36
7411446452,26,Female,Graduate,2066.18,29880.00,0.00,29880.00,5,500000.00,52976.72,12812.21,1,0.03,0.41,0.06,0.03,0.09,0.0,0.38,0.08,0.92
7916195774,44,Female,Masters,12772.71,0.00,0.00,0.00,0,1100000.00,148930.66,16732.01,0,0.07,0.28,0.21,0.13,0.05,0.12,0.14,0.46,0.54
7369469743,33,Male,Graduate,194303.88,0.00,0.00,0.00,0,200000.00,74823.31,115532.48,0,0.11,0.14,0.09,0.1,0.13,0.19,0.24,0.05,0.95
7355658967,33,Female,Masters,286124.29,0.00,0.00,0.00,0,450000.00,513428.90,69950.41,0.090909,0.28,0.17,0.25,0.14,0.04,0.03,0.09,0.09,0.91
7936843656,34,Male,Masters,93362.21,287387.00,175623.00,111764.00,32,700000.00,236179.30,36066.39,0.083333,0.43,0.05,0.21,0.11,0.09,0.04,0.07,0.4,0.6
7556776553,34,Male,Under-Graduate,22378.69,509441.00,374441.00,135000.00,53,300000.00,587410.18,15128.13,0.666667,0.0,0.45,0.23,0.06,0.0,0.06,0.2,0.56,0.44
7656337616,38,Male,Under-Graduate,254667.74,0.00,0.00,0.00,0,300000.00,62930.13,81151.70,0,0.38,0.19,0.04,0.12,0.01,0.08,0.18,0.6,0.4
7138836413,42,Male,Under-Graduate,378200.08,6000.00,6000.00,0.00,1,500000.00,89405.65,87623.63,0,0.02,0.17,0.16,0.03,0.23,0.04,0.35,0.0,1.0
7144373966,34,Female,Graduate,129414.55,305910.00,183698.00,122212.00,42,700000.00,556003.35,49763.78,0.083333,0.38,0.19,0.07,0.07,0.04,0.09,0.16,0.58,0.42
7767295136,32,Male,Graduate,526.59,2250.00,0.00,2250.00,1,300000.00,81988.11,6072.76,0,0.39,0.11,0.01,0.07,0.04,0.06,0.32,0.55,0.45
7443461367,31,Male,Graduate,377427.73,0.00,0.00,0.00,0,900000.00,89798.13,158497.98,0,0.17,0.01,0.21,0.25,0.08,0.04,0.24,0.47,0.53
7625454788,32,Male,Graduate,120487.38,0.00,0.00,0.00,0,150000.00,165813.21,39062.88,0.083333,0.43,0.13,0.15,0.09,0.06,0.02,0.12,0.04,0.96
7768491473,34,Female,Under-Graduate,171041.87,0.00,0.00,0.00,0,250000.00,133779.99,50812.27,0,0.41,0.13,0.1,0.14,0.1,0.0,0.12,0.84,0.16
7566154849,28,Male,Graduate,911170.49,98000.00,0.00,98000.00,6,1000000.00,234904.53,395480.32,0,0.29,0.34,0.03,0.16,0.04,0.06,0.08,0.82,0.18
7663583755,34,Male,Under-Graduate,65123.62,169662.00,142522.00,27140.00,36,460000.00,167744.55,22196.16,0,0.31,0.09,0.08,0.09,0.18,0.03,0.22,0.72,0.28
7331354657,36,Female,Graduate,59291.94,10500.00,0.00,10500.00,2,660000.00,41948.49,19552.66,0,0.28,0.23,0.13,0.01,0.06,0.13,0.16,0.03,0.97
7548866959,32,Female,Graduate,71117.46,15539.00,15539.00,0.00,4,850000.00,61586.74,19028.82,0,0.36,0.02,0.25,0.14,0.0,0.06,0.17,0.2,0.8
7651671364,42,Female,Graduate,2463.51,20592.00,0.00,20592.00,9,150000.00,18908.52,11772.35,0.857143,0.35,0.11,0.25,0.1,0.0,0.05,0.14,0.37,0.63
7178637133,29,Male,Graduate,151654.72,56561.00,0.00,56561.00,17,150000.00,85779.45,113655.75,0,0.13,0.2,0.27,0.06,0.02,0.02,0.3,0.85,0.15
7766448165,29,Male,Graduate,505581.68,12668.00,0.00,12668.00,4,550000.00,136853.04,132082.51,0,0.3,0.16,0.07,0.09,0.02,0.09,0.27,0.73,0.27
7565686943,32,Male,Graduate,1009223.57,871072.00,679979.00,191093.00,83,1800000.00,455736.08,283140.26,0,0.26,0.14,0.26,0.11,0.1,0.03,0.1,0.43,0.57
7767263363,32,Male,Graduate,244787.22,210856.00,156340.00,54516.00,14,700000.00,73092.63,71823.22,0,0.12,0.04,0.38,0.12,0.1,0.03,0.21,0.04,0.96
7637653487,33,Male,Graduate,104041.93,30792.00,0.00,30792.00,17,100000.00,34087.91,333299.25,0,0.02,0.41,0.27,0.0,0.1,0.09,0.11,0.85,0.15
7312483286,42,Male,Graduate,95167.53,0.00,0.00,0.00,0,120000.00,17836.26,34041.02,0,0.26,0.22,0.15,0.02,0.16,0.01,0.18,0.06,0.94
7646425734,36,Male,Graduate,431512.34,392758.00,223834.00,168924.00,21,1100000.00,151843.30,131732.55,0,0.14,0.33,0.07,0.2,0.11,0.06,0.09,0.45,0.55
7364664355,31,Male,Graduate,599843.16,0.00,0.00,0.00,0,850000.00,162963.20,161320.35,0,0.28,0.03,0.05,0.04,0.2,0.09,0.31,0.32,0.68
7698686617,33,Male,Masters,434588.00,0.00,0.00,0.00,0,500000.00,103556.47,154685.74,0,0.08,0.4,0.1,0.03,0.13,0.01,0.25,0.41,0.59
7225727685,34,Male,Under-Graduate,228044.74,168178.00,121900.00,46278.00,21,750000.00,139840.63,51353.34,0,0.45,0.25,0.14,0.01,0.06,0.01,0.08,0.05,0.95
7384373716,37,Male,Masters,210496.17,411595.00,23050.00,388545.00,59,800000.00,1517258.53,77823.92,0,0.39,0.28,0.02,0.13,0.06,0.05,0.07,0.97,0.03
7616648355,29,Male,Graduate,314661.90,16144.00,16144.00,0.00,3,400000.00,88822.38,74624.38,0,0.27,0.32,0.02,0.09,0.01,0.07,0.22,0.4,0.6
7146682616,28,Male,Graduate,999335.25,0.00,0.00,0.00,0,1450000.00,258047.74,290281.93,0,0.35,0.22,0.1,0.04,0.0,0.05,0.24,0.92,0.08
7487511148,42,Female,Graduate,175519.32,0.00,0.00,0.00,0,180000.00,31098.80,62761.31,0,0.21,0.21,0.07,0.21,0.06,0.09,0.15,0.19,0.81
7177764631,37,Female,Masters,38764.70,290084.00,90060.00,200024.00,54,750000.00,258134.79,17940.76,0.333333,0.41,0.24,0.12,0.07,0.06,0.02,0.08,0.11,0.89
7643486715,48,Male,Graduate,344328.77,50000.00,50000.00,0.00,1,700000.00,107326.50,87276.10,0,0.3,0.19,0.16,0.04,0.02,0.0,0.29,0.25,0.75
7965943987,29,Male,Graduate,176550.28,212944.00,212944.00,0.00,6,445000.00,189325.95,47260.88,0,0.37,0.07,0.07,0.06,0.03,0.19,0.21,0.32,0.68
7145416836,29,Male,Masters,4377.54,52364.00,52364.00,0.00,15,650000.00,49209.77,17288.96,0.75,0.23,0.06,0.09,0.0,0.01,0.2,0.41,0.34,0.66
7749753165,33,Male,Masters,9841.90,0.00,0.00,0.00,0,150000.00,253554.44,6228.12,0.25,0.33,0.28,0.08,0.11,0.09,0.03,0.08,0.72,0.28
7746133583,37,Male,Masters,75818.85,0.00,0.00,0.00,0,195000.00,38824.79,24555.56,0,0.12,0.43,0.11,0.09,0.02,0.01,0.22,0.33,0.67
7856793683,33,Male,Masters,234150.59,123159.00,39005.00,84154.00,26,760000.00,121874.97,57224.47,0,0.24,0.05,0.19,0.23,0.05,0.0,0.24,0.18,0.82
7736355166,25,Male,Graduate,1012447.21,479549.00,200602.00,278947.00,87,1500000.00,255278.43,278090.23,0,0.01,0.28,0.09,0.06,0.23,0.1,0.23,0.53,0.47
7216596666,32,Male,Under-Graduate,13478.63,51542.00,13700.00,37842.00,32,200000.00,16624.99,17024.35,0,0.08,0.03,0.2,0.07,0.25,0.05,0.32,0.06,0.94
7784941147,25,Male,Masters,122520.15,184264.00,184264.00,0.00,8,120000.00,232684.61,99654.34,0,0.05,0.21,0.06,0.05,0.29,0.08,0.26,0.74,0.26
7347695446,32,Female,Masters,19065.07,195408.00,77649.00,117759.00,64,400000.00,201269.66,17714.72,1,0.03,0.32,0.24,0.02,0.16,0.06,0.17,0.43,0.57
7717166669,48,Female,Masters,378841.70,71806.00,60802.00,11004.00,9,750000.00,29450.29,110788.12,0,0.17,0.19,0.04,0.12,0.22,0.1,0.16,0.39,0.61
7767727677,32,Female,Masters,7335.39,0.00,0.00,0.00,0,120000.00,103547.35,8474.07,0.5,0.2,0.0,0.35,0.16,0.04,0.09,0.16,0.76,0.24
7545647867,31,Male,Under-Graduate,112347.62,93338.00,49760.00,43578.00,21,400000.00,33928.43,44279.77,0,0.46,0.0,0.11,0.18,0.11,0.02,0.12,0.91,0.09
7156514636,31,Male,Graduate,132327.09,0.00,0.00,0.00,0,150000.00,84881.60,32693.75,0,0.38,0.3,0.11,0.09,0.03,0.0,0.09,0.3,0.7
7361782691,37,Male,Under-Graduate,1428.91,27521.00,0.00,27521.00,18,750000.00,38469.09,9659.64,0.6,0.15,0.31,0.23,0.05,0.1,0.04,0.12,0.95,0.05
7773565468,42,Male,Graduate,79177.83,0.00,0.00,0.00,0,300000.00,287769.73,25519.85,0.142857,0.05,0.17,0.13,0.12,0.23,0.1,0.2,0.09,0.91
7276753646,34,Male,Under-Graduate,53610.48,859131.00,800850.00,58281.00,14,100000.00,839049.72,65950.24,0.416667,0.49,0.16,0.14,0.04,0.05,0.05,0.07,0.25,0.75
7342437264,38,Male,Graduate,22892.55,208418.00,208418.00,0.00,28,100000.00,203486.72,19559.01,1,0.06,0.0,0.14,0.07,0.31,0.08,0.34,0.44,0.56
7362146531,34,Female,Under-Graduate,319332.01,188725.00,110323.00,78402.00,48,1050000.00,881713.87,66265.13,0.166667,0.34,0.03,0.06,0.13,0.21,0.08,0.15,0.43,0.57
7836537874,31,Female,Under-Graduate,128303.23,0.00,0.00,0.00,0,150000.00,39877.24,74976.52,0,0.13,0.11,0.13,0.29,0.01,0.03,0.3,0.73,0.27
7596815477,33,Male,Graduate,3110.77,23000.00,0.00,23000.00,2,450000.00,131425.21,13454.12,1,0.46,0.19,0.05,0.02,0.05,0.03,0.2,0.51,0.49
7699454861,27,Male,Graduate,4130.12,65579.00,65579.00,0.00,13,600000.00,68598.54,18552.14,1,0.49,0.1,0.1,0.06,0.11,0.04,0.1,0.9,0.1
7546531931,25,Male,Graduate,207734.38,47994.00,19500.00,28494.00,13,250000.00,61959.87,57619.43,0,0.17,0.0,0.08,0.24,0.2,0.03,0.28,0.77,0.23
7129375685,28,Female,Masters,382239.45,223910.00,178970.00,44940.00,39,530000.00,94421.01,91934.70,0,0.27,0.12,0.06,0.16,0.16,0.04,0.19,0.25,0.75
7843431533,31,Female,Masters,296603.49,0.00,0.00,0.00,0,350000.00,77065.50,78962.81,0,0.43,0.26,0.13,0.05,0.04,0.02,0.07,0.14,0.86
7277578543,34,Male,Graduate,604682.11,50248.00,50248.00,0.00,3,900000.00,203482.42,137266.39,0,0.49,0.0,0.04,0.16,0.11,0.0,0.2,0.31,0.69
7377595686,34,Female,Graduate,86804.44,844397.00,750699.00,93698.00,46,900000.00,779327.93,23366.26,0.909091,0.41,0.07,0.08,0.2,0.02,0.1,0.12,0.4,0.6
7575662755,32,Female,Masters,186108.74,175206.00,141718.00,33488.00,32,350000.00,73794.16,43707.56,0,0.22,0.32,0.16,0.06,0.07,0.07,0.1,0.41,0.59
7273365146,36,Male,Masters,594408.47,0.00,0.00,0.00,0,600000.00,152358.95,241645.59,0,0.33,0.12,0.01,0.14,0.19,0.08,0.13,0.46,0.54
7863311761,26,Male,Graduate,90916.40,20000.00,20000.00,0.00,1,400000.00,14939.64,71463.44,0,0.12,0.21,0.32,0.1,0.1,0.05,0.1,0.39,0.61
7648366134,38,Male,Masters,15298.38,0.00,0.00,0.00,0,120000.00,5471.30,12305.14,0,0.45,0.1,0.11,0.14,0.07,0.0,0.13,0.33,0.67
7497181789,31,Male,Graduate,368271.53,0.00,0.00,0.00,0,420000.00,98081.08,660476.37,0,0.23,0.16,0.24,0.03,0.15,0.02,0.17,0.81,0.19
7691219463,37,Male,Under-Graduate,312457.90,162009.00,119992.00,42017.00,27,360000.00,456385.12,192095.73,0.083333,0.27,0.29,0.05,0.0,0.01,0.15,0.23,0.8,0.2
7434767578,34,Female,Masters,167772.25,308818.00,148064.00,160754.00,50,410000.00,166963.55,45939.17,0,0.08,0.34,0.22,0.17,0.0,0.08,0.11,0.9,0.1
7164421717,27,Male,Graduate,14913.93,141542.00,18200.00,123342.00,26,600000.00,118662.95,16302.95,0.916667,0.02,0.15,0.05,0.3,0.19,0.0,0.29,0.16,0.84
7656216415,34,Female,Under-Graduate,437907.13,4584.00,0.00,4584.00,2,550000.00,200591.40,137145.66,0,0.06,0.03,0.13,0.26,0.03,0.19,0.3,0.89,0.11
7614336736,31,Female,Graduate,27324.34,230858.00,0.00,230858.00,44,750000.00,245334.75,18938.10,0.25,0.28,0.12,0.23,0.14,0.05,0.07,0.11,0.03,0.97
7745337554,29,Male,Graduate,55534.02,62103.00,53433.00,8670.00,9,1050000.00,34774.97,18866.64,0,0.31,0.14,0.14,0.11,0.13,0.04,0.13,0.19,0.81
7635374667,31,Male,Graduate,61231.15,111500.00,71500.00,40000.00,4,180000.00,140753.76,18877.79,0,0.15,0.4,0.17,0.11,0.02,0.01,0.14,0.01,0.99
7956351665,37,Male,Masters,181187.84,90000.00,0.00,90000.00,12,170000.00,114782.61,199840.10,0,0.18,0.35,0.17,0.04,0.09,0.05,0.12,0.6,0.4
7696966527,32,Female,Under-Graduate,301264.27,699956.00,699956.00,0.00,81,350000.00,544694.03,57386.77,0.166667,0.1,0.23,0.22,0.02,0.08,0.16,0.19,0.63,0.37
7118513325,28,Male,Graduate,417582.69,0.00,0.00,0.00,0,1050000.00,108343.34,100020.63,0,0.13,0.39,0.14,0.07,0.07,0.01,0.19,0.73,0.27
7546335146,34,Male,Under-Graduate,44402.11,0.00,0.00,0.00,0,100000.00,19149.14,24399.13,0,0.11,0.19,0.01,0.31,0.11,0.09,0.18,0.16,0.84
7575357667,31,Male,Graduate,369085.56,0.00,0.00,0.00,0,950000.00,890770.42,79816.26,0.090909,0.33,0.18,0.19,0.04,0.12,0.05,0.09,0.78,0.22
7131971338,38,Male,Masters,402564.64,0.00,0.00,0.00,0,565000.00,113810.47,121077.83,0,0.44,0.21,0.0,0.05,0.1,0.07,0.13,0.87,0.13
7116378715,31,Male,Graduate,275452.79,0.00,0.00,0.00,0,300000.00,60680.07,106407.04,0,0.01,0.02,0.33,0.21,0.05,0.1,0.28,0.5,0.5
7855664363,31,Male,Under-Graduate,4006.95,83329.00,83329.00,0.00,12,700000.00,76659.62,11299.24,0.3,0.13,0.42,0.07,0.15,0.01,0.07,0.15,0.5,0.5
7654116576,32,Female,Graduate,218358.96,38110.00,38110.00,0.00,7,240000.00,105299.43,92971.86,0,0.3,0.33,0.09,0.07,0.09,0.0,0.12,0.44,0.56
7767565684,37,Female,Under-Graduate,475269.43,0.00,0.00,0.00,0,500000.00,266280.50,268321.86,0,0.41,0.14,0.04,0.06,0.14,0.07,0.14,0.13,0.87
7166647661,25,Male,Masters,555517.38,661309.00,359445.00,301864.00,119,950000.00,550336.51,134015.16,0,0.3,0.07,0.3,0.03,0.1,0.03,0.17,0.86,0.14
7985396648,49,Female,Masters,151547.38,86244.00,0.00,86244.00,12,500000.00,590813.65,41228.98,0.166667,0.49,0.03,0.23,0.01,0.09,0.06,0.09,0.3,0.7
7818473517,27,Male,Masters,674484.57,444.00,0.00,444.00,3,1650000.00,2144029.87,135082.34,0.1,0.25,0.33,0.17,0.02,0.04,0.04,0.15,0.17,0.83
7566714598,29,Male,Masters,693014.96,0.00,0.00,0.00,0,750000.00,191563.87,178788.54,0,0.05,0.06,0.06,0.27,0.04,0.22,0.3,0.63,0.37
7789954779,34,Male,Masters,9867.82,54000.00,54000.00,0.00,9,170000.00,36453.37,16936.99,0.125,0.38,0.17,0.04,0.0,0.01,0.14,0.26,0.97,0.03
7338386288,38,Male,Under-Graduate,66341.54,60818.00,60818.00,0.00,6,270000.00,61499.80,23702.22,0,0.06,0.22,0.12,0.29,0.01,0.12,0.18,0.12,0.88
7985643643,32,Female,Graduate,89661.98,12886.00,0.00,12886.00,2,120000.00,160684.68,92729.14,0,0.3,0.14,0.05,0.21,0.05,0.07,0.18,0.43,0.57
7543626563,32,Female,Graduate,282057.67,0.00,0.00,0.00,0,700000.00,960227.82,93755.63,0.142857,0.03,0.26,0.11,0.13,0.04,0.08,0.35,0.98,0.02
7763161545,33,Male,Graduate,107702.00,46590.00,39810.00,6780.00,33,120000.00,36097.73,25924.04,0,0.25,0.2,0.09,0.04,0.09,0.01,0.32,0.87,0.13
7374458684,36,Female,Under-Graduate,265435.45,25668.00,4040.00,21628.00,14,400000.00,517571.49,108489.84,0.083333,0.29,0.28,0.11,0.15,0.0,0.03,0.14,0.22,0.78
7949766441,37,Male,Under-Graduate,2178.96,0.00,0.00,0.00,0,120000.00,57448.44,3062.48,1,0.32,0.19,0.05,0.1,0.11,0.08,0.15,0.64,0.36
7347734675,34,Female,Graduate,26426.18,17500.00,0.00,17500.00,5,100000.00,15278.76,21320.39,0,0.26,0.28,0.05,0.08,0.06,0.12,0.15,0.0,1.0
7615871628,38,Male,Masters,118810.21,0.00,0.00,0.00,0,180000.00,212272.13,36070.90,0.090909,0.15,0.12,0.16,0.11,0.15,0.07,0.24,0.85,0.15
7773417568,43,Male,Graduate,231722.28,74102.00,74102.00,0.00,11,820000.00,104749.79,57475.17,0,0.32,0.04,0.01,0.01,0.08,0.01,0.53,0.3,0.7
7511116375,42,Female,Under-Graduate,101229.53,62751.00,62751.00,0.00,5,400000.00,30489.91,25721.60,0,0.37,0.01,0.2,0.06,0.17,0.03,0.16,0.35,0.65
7673884631,44,Female,Graduate,133071.60,104364.00,0.00,104364.00,12,130000.00,121093.01,159849.06,0,0.08,0.01,0.3,0.01,0.05,0.03,0.52,0.15,0.85
7544461117,32,Female,Graduate,598328.58,417004.00,402004.00,15000.00,23,700000.00,297480.19,323276.08,0,0.29,0.17,0.08,0.16,0.02,0.12,0.16,0.73,0.27
7787157436,29,Male,Under-Graduate,282248.33,120305.00,78013.00,42292.00,16,850000.00,435991.95,62401.27,0.083333,0.43,0.16,0.01,0.11,0.02,0.04,0.23,0.94,0.06
7763575975,36,Male,Under-Graduate,623129.35,0.00,0.00,0.00,0,1050000.00,769056.22,173010.26,0.083333,0.24,0.21,0.04,0.15,0.09,0.09,0.18,0.65,0.35
7777557663,33,Male,Graduate,268104.11,0.00,0.00,0.00,0,700000.00,280657.43,69829.54,0,0.15,0.04,0.36,0.03,0.14,0.1,0.18,0.58,0.42
7812144361,28,Male,Masters,15865.77,75200.00,75200.00,0.00,4,250000.00,86517.17,16171.07,0,0.12,0.31,0.16,0.08,0.06,0.12,0.15,0.6,0.4
7415166944,33,Male,Under-Graduate,435996.32,0.00,0.00,0.00,0,500000.00,187887.40,319413.84,0,0.26,0.22,0.21,0.1,0.03,0.06,0.12,0.93,0.07
7569366734,33,Male,Graduate,80303.34,0.00,0.00,0.00,0,340000.00,48389.06,26216.36,0,0.02,0.14,0.12,0.16,0.18,0.1,0.28,0.64,0.36
7494755549,38,Female,Under-Graduate,124594.40,584855.00,384333.00,200522.00,73,500000.00,483358.89,27198.24,0,0.36,0.11,0.12,0.15,0.07,0.05,0.14,0.85,0.15
7481568549,28,Male,Graduate,14954.06,65616.00,18690.00,46926.00,19,300000.00,22655.63,16709.01,0,0.41,0.0,0.16,0.08,0.02,0.0,0.33,0.14,0.86
7858993435,44,Male,Graduate,114080.55,129647.00,106024.00,23623.00,32,180000.00,28753.98,29988.35,0,0.22,0.25,0.17,0.07,0.02,0.01,0.26,0.09,0.91
7667814778,31,Male,Graduate,3311.76,15761.00,15761.00,0.00,8,180000.00,17332.15,13565.86,0.142857,0.33,0.18,0.02,0.22,0.11,0.0,0.14,0.27,0.73
7563751687,49,Female,Masters,669.05,13320.00,0.00,13320.00,4,250000.00,41844.70,4225.10,0,0.46,0.08,0.18,0.08,0.05,0.02,0.13,0.47,0.53
7664726325,25,Female,Under-Graduate,53684.63,266021.00,256524.00,9497.00,13,400000.00,93151.53,19962.71,0,0.01,0.42,0.25,0.08,0.03,0.0,0.21,0.96,0.04
7431316868,29,Male,Under-Graduate,14302.55,131235.00,131235.00,0.00,12,30000.00,121260.09,17846.67,0.5,0.42,0.12,0.09,0.01,0.16,0.04,0.16,0.78,0.22
7656158578,32,Female,Graduate,0.00,33985.00,33985.00,0.00,12,650000.00,43292.73,,0,0.31,0.13,0.22,0.07,0.03,0.05,0.19,0.89,0.11
7477643447,31,Male,Masters,561176.29,439520.00,81020.00,358500.00,22,1000000.00,269738.64,126458.41,0,0.21,0.15,0.25,0.0,0.0,0.14,0.25,0.07,0.93
7739689815,34,Male,Graduate,21684.29,248088.00,27909.00,220179.00,36,700000.00,289761.90,14153.91,0.3,0.02,0.0,0.03,0.4,0.2,0.06,0.29,0.01,0.99
7684957585,36,Male,Graduate,140018.97,0.00,0.00,0.00,0,150000.00,29226.43,63696.46,0,0.02,0.1,0.18,0.27,0.09,0.06,0.28,0.13,0.87
7673677674,42,Male,Graduate,6326.49,84957.00,0.00,84957.00,9,400000.00,88659.29,12342.47,0.636364,0.47,0.2,0.03,0.11,0.03,0.0,0.16,0.31,0.69
7866738961,25,Male,Under-Graduate,247346.61,0.00,0.00,0.00,0,250000.00,15606.16,1047456.45,0,0.4,0.18,0.1,0.06,0.07,0.04,0.15,0.32,0.68
7855216564,31,Male,Masters,54442.31,71019.00,38103.00,32916.00,14,180000.00,145396.96,24224.08,0,0.3,0.06,0.14,0.24,0.04,0.1,0.12,0.46,0.54
7563674467,25,Male,Masters,186.94,24.00,24.00,0.00,0,300000.00,15038.11,5329.47,0,0.33,0.13,0.19,0.13,0.05,0.06,0.11,0.86,0.14
7846473625,33,Male,Under-Graduate,139501.13,0.00,0.00,0.00,0,550000.00,171942.66,46718.33,0,0.33,0.04,0.09,0.21,0.0,0.12,0.21,0.31,0.69
7156855574,31,Male,Masters,322171.77,0.00,0.00,0.00,0,450000.00,505838.53,110384.35,0.083333,0.16,0.18,0.08,0.17,0.17,0.02,0.22,0.43,0.57
7345764237,32,Female,Under-Graduate,177232.35,57414.00,14600.00,42814.00,15,750000.00,266377.98,40481.00,0,0.16,0.35,0.2,0.03,0.08,0.04,0.14,0.95,0.05
7247843683,29,Male,Graduate,89952.65,0.00,0.00,0.00,0,150000.00,20225.57,16818.41,0,0.38,0.17,0.2,0.05,0.06,0.01,0.13,0.44,0.56
7153366855,37,Male,Graduate,4787.26,64900.00,14742.00,50158.00,19,600000.00,62429.36,19199.34,0.875,0.48,0.08,0.05,0.06,0.03,0.03,0.27,0.51,0.49
7435458168,34,Male,Under-Graduate,25308.36,0.00,0.00,0.00,0,180000.00,0.00,,0,0.28,0.07,0.19,0.03,0.07,0.02,0.34,0.26,0.74
7465887244,38,Male,Graduate,305331.13,188980.00,124290.00,64690.00,27,880000.00,178947.07,98884.34,0,0.45,0.1,0.01,0.08,0.06,0.0,0.3,0.04,0.96
7324467464,34,Male,Graduate,59217.12,0.00,0.00,0.00,0,180000.00,21653.95,12481.65,0.142857,0.49,0.0,0.17,0.04,0.02,0.07,0.21,0.42,0.58
7529463814,34,Male,Masters,28626.44,2751.00,2751.00,0.00,1,50000.00,73390.15,12283.52,0.25,0.33,0.13,0.18,0.03,0.13,0.04,0.16,0.53,0.47
7817525757,28,Male,Under-Graduate,705.69,8580.00,0.00,8580.00,4,240000.00,13251.38,11867.52,0.333333,0.22,0.1,0.12,0.19,0.1,0.04,0.23,0.08,0.92
7934818194,37,Male,Masters,13576.53,399703.00,394393.00,5310.00,7,560000.00,374169.80,20650.55,0,0.02,0.47,0.09,0.17,0.01,0.05,0.19,0.51,0.49
7362652476,34,Male,Graduate,3093.85,23289.00,0.00,23289.00,10,1600000.00,8666.05,9016.79,0.1,0.04,0.3,0.3,0.13,0.07,0.01,0.15,0.35,0.65
7641636646,34,Male,Under-Graduate,3538.28,35984.00,0.00,35984.00,9,500000.00,50391.36,13532.88,0.75,0.41,0.12,0.15,0.02,0.07,0.0,0.23,0.97,0.03
7216351735,33,Male,Graduate,24290.20,79039.00,54077.00,24962.00,16,1000000.00,377447.16,12114.30,0.3,0.12,0.15,0.2,0.23,0.13,0.01,0.16,0.61,0.39
7366361469,32,Male,Graduate,167885.26,0.00,0.00,0.00,0,180000.00,36041.61,54515.82,0,0.38,0.0,0.25,0.15,0.09,0.05,0.08,0.74,0.26
7151539529,29,Female,Graduate,134435.36,0.00,0.00,0.00,0,150000.00,26679.55,45628.97,0,0.1,0.2,0.33,0.11,0.0,0.11,0.15,0.77,0.23
7568518443,38,Male,Graduate,150388.45,329652.00,298863.00,30789.00,38,230000.00,492259.12,82882.81,0.083333,0.41,0.22,0.07,0.07,0.08,0.04,0.11,0.99,0.01
7238836969,36,Male,Masters,13247.19,176775.00,50000.00,126775.00,12,600000.00,175745.86,16968.48,1,0.09,0.36,0.07,0.13,0.1,0.04,0.21,0.1,0.9
7753818536,38,Male,Graduate,351683.56,401973.00,193275.00,208698.00,73,1200000.00,337657.38,91094.22,0,0.27,0.26,0.22,0.04,0.07,0.04,0.1,0.02,0.98
7346513767,32,Male,Masters,83859.49,25849.00,25849.00,0.00,2,200000.00,267042.90,98815.95,0,0.2,0.29,0.06,0.19,0.11,0.05,0.1,0.55,0.45
7781133593,44,Female,Under-Graduate,9367.27,67430.00,6950.00,60480.00,26,540000.00,81239.70,19490.15,0.083333,0.26,0.18,0.17,0.04,0.09,0.1,0.16,0.04,0.96
7613748311,34,Male,Under-Graduate,110691.04,51598.00,28681.00,22917.00,7,1200000.00,186769.24,28333.97,0,0.23,0.27,0.23,0.0,0.0,0.11,0.16,0.01,0.99
7416797643,48,Male,Graduate,1317.39,124348.00,64344.00,60004.00,24,480000.00,149098.15,1705.37,0,0.14,0.17,0.33,0.06,0.07,0.05,0.18,0.21,0.79
7531569616,32,Male,Masters,415793.39,92920.00,63140.00,29780.00,12,800000.00,93463.44,107653.99,0,0.15,0.27,0.22,0.02,0.08,0.09,0.17,0.63,0.37
7588575319,26,Male,Under-Graduate,378930.26,4998.00,0.00,4998.00,3,850000.00,104693.83,113157.97,0,0.41,0.23,0.03,0.14,0.08,0.04,0.07,0.32,0.68
7215835619,31,Female,Under-Graduate,4114.33,23923.00,23923.00,0.00,7,600000.00,30973.42,14995.64,0.083333,0.09,0.34,0.12,0.16,0.05,0.01,0.23,0.96,0.04
