Customer Id,Age,Gender,Occupation,Marital Status
1111920202,30,Female,Employed,Married
1112020180,41,Male,Employed,Married
1112020190,36,Male,Employed,Married
1112020200,36,Male,Self-Employed,Married
1112120180,45,Female,Employed,Married
1112120181,53,Female,Employed,Married
1112120182,35,Male,Employed,Married
1112120190,52,Female,Employed,Married
1112120191,50,Female,Employed,Married
1112120192,42,Female,Employed,Single
1112120200,52,Female,Employed,Single
1112120201,48,Male,Employed,Single
1112120202,47,Male,Employed,Married
1112220180,33,Female,Employed,Single
1112220181,34,Female,Employed,Single
1112220182,37,Female,Employed,Single
1112220183,25,Female,Self-Employed,Married
1112220184,31,Male,Employed,Married
1112220190,36,Male,Employed,Married
1112220191,26,Male,Employed,Married
1112220192,45,Male,Self-Employed,Married
1112220193,25,Female,Self-Employed,Married
1112220194,27,Female,Self-Employed,Married
1112220200,52,Male,Employed,Single
1112220201,49,Male,Employed,Married
1112220202,40,Female,Employed,Single
1112220203,50,Female,Employed,Married
1112220204,43,Male,Self-Employed,Married
1112320180,25,Male,Employed,Single
1112320182,31,Male,Employed,Single
1112320190,26,Male,Employed,Single
1112320192,31,Male,Employed,Single
1112320200,34,Male,Employed,Single
1112320202,36,Male,Employed,Single
1112420200,25,Female,Employed,Married
1112520200,41,Female,Employed,Single
1112520201,47,Male,Self-Employed,Married
1112620180,39,Male,Employed,Married
1112620183,49,Male,Self-Employed,Single
1112620184,33,Male,Self-Employed,Single
1112620186,29,Female,Employed,Married
1112620190,26,Male,Employed,Married
1112620193,46,Female,Employed,Married
1112620194,51,Male,Self-Employed,Single
1112620196,25,Female,Employed,Single
1112620200,45,Female,Employed,Single
1112620202,50,Female,Employed,Single
1112620203,35,Male,Employed,Married
1112620204,53,Female,Employed,Married
1112620206,47,Male,Employed,Married
1112720180,48,Male,Employed,Married
1112720190,47,Male,Employed,Single
1112720200,27,Female,Employed,Married
1112820200,39,Male,Employed,Married
1112920180,30,Female,Employed,Single
1112920181,40,Female,Self-Employed,Married
1112920182,41,Female,Employed,Single
1112920183,44,Male,Employed,Married
1112920184,49,Male,Employed,Married
1112920185,42,Male,Self-Employed,Married
1112920190,34,Male,Employed,Married
1112920191,40,Male,Self-Employed,Married
1112920192,29,Male,Employed,Married
1112920193,44,Male,Self-Employed,Married
1112920194,43,Female,Employed,Single
1112920195,34,Male,Employed,Single
1112920200,51,Male,Self-Employed,Married
1112920201,26,Female,Self-Employed,Married
1112920202,41,Female,Self-Employed,Married
1112920203,46,Female,Employed,Married
1112920204,47,Male,Employed,Single
1112920205,52,Male,Self-Employed,Married
1113020181,50,Female,Employed,Married
1113020182,51,Female,Employed,Married
1113020191,51,Female,Employed,Married
1113020192,47,Female,Employed,Single
1113020201,48,Female,Employed,Married
1113020202,47,Female,Employed,Single
1113120180,47,Female,Employed,Married
1113120181,49,Male,Employed,Married
1113120182,54,Female,Employed,Single
1113120190,50,Female,Employed,Married
1113120191,53,Female,Employed,Single
1113120192,25,Female,Self-Employed,Married
1113120200,53,Female,Employed,Single
1113120201,41,Male,Self-Employed,Married
1113120202,28,Male,Employed,Single
1113220181,38,Male,Self-Employed,Married
1113220191,42,Male,Self-Employed,Married
1113220201,40,Female,Self-Employed,Married
1113320180,34,Female,Employed,Married
1113320181,27,Male,Employed,Single
1113320190,33,Female,Self-Employed,Married
1113320191,46,Male,Employed,Single
1113320200,42,Female,Employed,Single
1113320201,37,Female,Employed,Single
1113520180,42,Male,Employed,Married
1113520182,45,Male,Employed,Married
1113520183,37,Male,Self-Employed,Married
1113520190,52,Male,Employed,Married
1113520191,48,Male,Self-Employed,Married
1113520192,37,Male,Employed,Married
1113520193,40,Male,Self-Employed,Married
1113520200,42,Male,Employed,Married
1113520201,42,Male,Self-Employed,Married
1113520202,35,Male,Employed,Married
1113620180,28,Female,Self-Employed,Married
1113620182,44,Male,Self-Employed,Married
1113620183,50,Male,Self-Employed,Married
1113620190,48,Female,Employed,Single
1113620191,30,Female,Employed,Married
1113620192,35,Male,Employed,Single
1113620193,39,Male,Self-Employed,Married
1113620200,53,Female,Employed,Married
1113620201,41,Male,Self-Employed,Single
1113620202,53,Male,Employed,Married
1113620203,45,Male,Self-Employed,Married
1113720180,30,Female,Self-Employed,Married
1113720190,42,Male,Self-Employed,Married
1113720200,26,Female,Self-Employed,Married
1113820200,30,Female,Employed,Married
1113920180,32,Female,Self-Employed,Married
1113920181,40,Female,Self-Employed,Married
1113920190,40,Female,Employed,Single
1113920191,38,Male,Self-Employed,Married
1113920200,31,Female,Employed,Married
1113920201,27,Female,Employed,Single
1113920203,45,Female,Employed,Single
1114020180,42,Male,Employed,Single
1114020182,36,Male,Employed,Married
1114020184,53,Male,Self-Employed,Married
1114020190,29,Female,Employed,Single
1114020192,41,Female,Employed,Single
1114020194,37,Male,Self-Employed,Married
1114020200,34,Female,Self-Employed,Married
1114020202,28,Female,Employed,Married
1114020204,42,Male,Employed,Married
1114120180,49,Male,Employed,Married
1114120181,49,Female,Employed,Married
1114120182,35,Female,Employed,Single
1114120183,40,Female,Employed,Single
1114120184,37,Male,Self-Employed,Married
1114120190,32,Female,Employed,Single
1114120191,36,Male,Self-Employed,Married
1114120192,36,Male,Employed,Married
1114120194,48,Female,Employed,Single
1114120200,40,Male,Employed,Single
1114120201,32,Female,Self-Employed,Married
1114120202,53,Male,Self-Employed,Married
1114120204,54,Male,Self-Employed,Married
1114220200,36,Female,Self-Employed,Married
1114320180,25,Female,Employed,Single
1114320190,33,Female,Employed,Single
1114320200,35,Female,Employed,Single
1114420180,25,Female,Employed,Married
1114420182,32,Male,Self-Employed,Single
1114420190,34,Male,Self-Employed,Single
1114420192,25,Female,Employed,Married
1114420200,41,Female,Employed,Single
1114420202,32,Female,Self-Employed,Married
1114420203,37,Female,Employed,Single
1114520200,48,Male,Employed,Married
1114520201,33,Female,Self-Employed,Married
1114620180,53,Female,Employed,Married
1114620181,40,Female,Employed,Married
1114620183,33,Female,Self-Employed,Married
1114620190,27,Female,Employed,Married
1114620191,40,Female,Employed,Single
1114620193,51,Female,Employed,Single
1114620200,34,Female,Employed,Married
1114620201,47,Male,Employed,Married
1114620203,30,Female,Employed,Married
1114720180,48,Female,Employed,Single
1114720190,50,Female,Employed,Single
1114720200,46,Female,Employed,Single
1114720201,45,Female,Employed,Single
1114720202,48,Female,Employed,Single
1114720203,45,Female,Employed,Single
1114820180,49,Male,Employed,Single
1114820190,33,Male,Employed,Single
1114820192,34,Female,Self-Employed,Married
1114820200,49,Male,Employed,Married
1114820201,53,Male,Employed,Single
1114820202,29,Female,Self-Employed,Married
1114920181,31,Female,Employed,Married
1114920191,25,Female,Employed,Married
1114920200,43,Male,Employed,Single
1114920201,25,Female,Employed,Married
1114920202,25,Female,Self-Employed,Married
1115020180,53,Male,Self-Employed,Married
1115020181,45,Male,Employed,Married
1115020182,39,Male,Employed,Married
1115020183,44,Male,Employed,Married
1115020190,37,Male,Employed,Married
1115020191,49,Male,Employed,Married
1115020192,47,Male,Self-Employed,Married
1115020193,53,Male,Self-Employed,Married
1115020200,46,Male,Employed,Married
1115020201,36,Male,Self-Employed,Married
1115020202,41,Male,Self-Employed,Married
1115020203,44,Male,Self-Employed,Married
1115120181,36,Male,Employed,Married
1115120191,36,Male,Employed,Married
1115120201,47,Male,Employed,Married
1115220180,27,Female,Self-Employed,Married
1115220181,36,Male,Employed,Single
1115220182,29,Female,Self-Employed,Married
1115220190,28,Female,Self-Employed,Married
1115220191,37,Male,Employed,Single
1115220192,29,Female,Employed,Married
1115220200,32,Male,Self-Employed,Single
1115220201,42,Female,Employed,Single
1115220202,52,Male,Self-Employed,Single
1115320200,48,Female,Employed,Married
1115420180,40,Male,Employed,Married
1115420182,40,Male,Employed,Married
1115420190,42,Male,Employed,Married
1115420192,43,Male,Self-Employed,Married
1115420200,43,Male,Employed,Married
1115420202,46,Male,Self-Employed,Married
1115520180,42,Female,Employed,Single
1115520190,51,Male,Employed,Single
1115520200,41,Female,Employed,Married
1115620180,30,Female,Self-Employed,Married
1115620182,48,Male,Employed,Married
1115620183,26,Female,Employed,Married
1115620190,34,Male,Employed,Married
1115620192,39,Male,Employed,Married
1115620193,27,Female,Employed,Single
1115620200,33,Female,Self-Employed,Married
1115620201,40,Male,Self-Employed,Married
1115620202,41,Female,Employed,Single
1115620203,51,Female,Employed,Single
1115720180,43,Female,Employed,Married
1115720181,52,Male,Employed,Married
1115720182,44,Male,Self-Employed,Married
1115720184,46,Male,Employed,Single
1115720190,41,Male,Self-Employed,Married
1115720191,37,Male,Self-Employed,Married
1115720192,41,Male,Employed,Married
1115720194,52,Male,Employed,Married
1115720200,41,Male,Self-Employed,Married
1115720201,37,Male,Employed,Married
1115720202,51,Male,Employed,Married
1115720204,45,Female,Employed,Single
1115820181,33,Male,Employed,Married
1115820182,53,Male,Employed,Married
1115820191,51,Male,Employed,Single
1115820192,43,Male,Self-Employed,Married
1115820200,30,Male,Employed,Single
1115820201,39,Male,Self-Employed,Married
1115820202,50,Male,Self-Employed,Married
1115920180,46,Female,Employed,Married
1115920181,50,Female,Employed,Married
1115920182,46,Male,Employed,Married
1115920183,49,Female,Employed,Single
1115920185,49,Female,Employed,Single
1115920190,47,Female,Employed,Married
1115920191,51,Female,Employed,Single
1115920192,46,Male,Employed,Married
1115920193,47,Female,Employed,Single
1115920195,49,Female,Employed,Married
1115920200,49,Female,Employed,Single
1115920201,50,Female,Employed,Single
1115920202,44,Male,Employed,Married
1115920203,52,Female,Employed,Married
1115920205,52,Female,Employed,Married
1116020182,25,Female,Self-Employed,Married
1116020183,49,Male,Employed,Single
1116020192,26,Male,Self-Employed,Single
1116020193,34,Male,Employed,Married
1116020200,54,Female,Employed,Single
1116020201,43,Male,Self-Employed,Single
1116020202,27,Female,Employed,Married
1116020203,40,Male,Employed,Married
1116120190,36,Male,Employed,Single
1116120200,46,Male,Employed,Married
1116220200,42,Female,Self-Employed,Married
1116220201,43,Male,Employed,Married
1116320180,38,Male,Self-Employed,Married
1116320181,37,Female,Employed,Married
1116320182,44,Male,Self-Employed,Married
1116320184,54,Female,Employed,Single
1116320185,47,Male,Employed,Single
1116320186,43,Female,Self-Employed,Married
1116320187,26,Male,Employed,Married
1116320190,28,Male,Self-Employed,Single
1116320191,42,Male,Employed,Married
1116320192,31,Female,Self-Employed,Married
1116320194,35,Male,Employed,Single
1116320195,37,Male,Self-Employed,Married
1116320196,43,Female,Self-Employed,Married
1116320197,41,Male,Self-Employed,Married
1116320200,27,Female,Self-Employed,Married
1116320201,37,Male,Self-Employed,Single
1116320202,43,Female,Self-Employed,Married
1116320204,48,Male,Self-Employed,Single
1116320205,44,Female,Self-Employed,Married
1116320206,42,Female,Self-Employed,Married
1116320207,37,Female,Self-Employed,Married
1116420180,46,Female,Employed,Married
1116420181,35,Male,Self-Employed,Married
1116420182,30,Female,Self-Employed,Married
1116420190,31,Female,Self-Employed,Married
1116420191,50,Male,Employed,Single
1116420192,28,Female,Self-Employed,Married
1116420200,46,Male,Employed,Married
1116420201,52,Male,Self-Employed,Married
1116420202,33,Female,Employed,Married
1116520200,44,Female,Employed,Single
1116620180,38,Male,Self-Employed,Married
1116620181,45,Male,Self-Employed,Married
1116620182,44,Male,Self-Employed,Married
1116620190,44,Male,Self-Employed,Married
1116620191,38,Male,Employed,Married
1116620192,36,Male,Employed,Married
1116620200,45,Male,Self-Employed,Married
1116620201,40,Male,Self-Employed,Married
1116620202,37,Male,Self-Employed,Married
1116720180,50,Male,Employed,Married
1116720182,51,Male,Employed,Married
1116720183,52,Male,Self-Employed,Married
1116720185,43,Male,Employed,Married
1116720186,36,Male,Employed,Married
1116720190,51,Male,Self-Employed,Married
1116720192,44,Male,Self-Employed,Married
1116720193,47,Male,Self-Employed,Married
1116720195,41,Male,Self-Employed,Married
1116720196,36,Male,Self-Employed,Married
1116720200,52,Male,Self-Employed,Married
1116720202,37,Male,Self-Employed,Married
1116720203,42,Male,Self-Employed,Married
1116720205,35,Male,Self-Employed,Married
1116720206,46,Male,Self-Employed,Married
1116820200,37,Female,Employed,Married
1116820201,29,Male,Self-Employed,Single
1116920180,25,Male,Employed,Married
1116920181,54,Female,Employed,Married
1116920182,29,Male,Employed,Single
1116920183,53,Male,Employed,Married
1116920184,39,Male,Employed,Single
1116920190,29,Male,Employed,Single
1116920191,45,Male,Employed,Married
1116920192,25,Female,Self-Employed,Married
1116920193,44,Female,Employed,Single
1116920194,45,Male,Employed,Married
1116920200,25,Male,Employed,Married
1116920201,52,Female,Employed,Married
1116920202,49,Female,Employed,Single
1116920203,54,Female,Employed,Married
1116920204,47,Male,Employed,Married
1117020180,31,Female,Self-Employed,Married
1117020190,45,Female,Employed,Single
1117020200,52,Female,Employed,Single
1117120180,33,Male,Employed,Single
1117120181,36,Male,Self-Employed,Married
1117120182,39,Male,Self-Employed,Married
1117120190,33,Female,Employed,Married
1117120191,36,Male,Self-Employed,Married
1117120192,42,Male,Employed,Married
1117120200,54,Female,Employed,Single
1117120201,37,Male,Employed,Married
1117120202,50,Male,Employed,Married
1117220200,39,Female,Employed,Single
1117320180,45,Male,Employed,Married
1117420181,43,Male,Self-Employed,Married
1117420182,34,Male,Self-Employed,Single
1117420191,52,Male,Employed,Married
1117420192,25,Male,Self-Employed,Single
1117420201,50,Male,Self-Employed,Married
1117420202,38,Female,Employed,Single
1117520180,28,Female,Employed,Married
1117520190,25,Male,Employed,Married
1117520200,43,Male,Employed,Single
1117520201,53,Male,Self-Employed,Married
1117620180,40,Male,Employed,Single
1117620190,43,Male,Employed,Single
1117620200,36,Male,Employed,Single
1117720180,28,Female,Employed,Single
1117720181,48,Male,Self-Employed,Married
1117720182,49,Male,Self-Employed,Married
1117720190,34,Female,Self-Employed,Married
1117720191,27,Male,Self-Employed,Single
1117720192,30,Female,Employed,Single
1117720200,51,Male,Employed,Married
1117720201,27,Female,Employed,Married
1117720202,48,Female,Employed,Married
1117820180,36,Male,Employed,Single
1117820181,27,Male,Employed,Single
1117820190,33,Female,Employed,Married
1117820191,50,Male,Employed,Married
1117820200,30,Female,Employed,Married
1117820201,48,Male,Employed,Married
1117920200,37,Female,Employed,Single
1118020181,52,Female,Employed,Married
1118020183,29,Female,Self-Employed,Married
1118020193,25,Female,Self-Employed,Married
1118020203,28,Male,Employed,Married
1118120180,47,Male,Employed,Single
1118120182,29,Female,Employed,Married
1118120190,36,Male,Employed,Married
1118120192,49,Male,Employed,Single
1118120200,46,Male,Employed,Married
1118120202,53,Male,Employed,Married
1118220180,34,Female,Employed,Single
1118220190,38,Female,Employed,Single
1118220200,32,Female,Employed,Single
1118420200,48,Female,Employed,Single
1118420201,52,Male,Employed,Married
1118520181,29,Female,Self-Employed,Married
1118520182,41,Male,Self-Employed,Married
1118520183,34,Female,Employed,Single
1118520191,32,Female,Self-Employed,Married
1118520192,42,Male,Employed,Married
1118520193,38,Male,Self-Employed,Married
1118520195,35,Male,Employed,Married
1118520201,53,Female,Employed,Single
1118520202,51,Male,Employed,Single
1118520203,45,Male,Employed,Single
1118520204,42,Male,Employed,Single
1118520205,53,Male,Self-Employed,Married
1118620182,41,Female,Employed,Married
1118620192,25,Female,Employed,Married
1118620202,31,Female,Self-Employed,Married
1118720180,47,Male,Employed,Married
1118720190,50,Male,Employed,Single
1118720200,44,Male,Employed,Single
1118820180,52,Male,Employed,Married
1118820181,43,Male,Self-Employed,Married
1118820182,54,Male,Employed,Married
1118820183,48,Female,Employed,Single
1118820184,50,Female,Self-Employed,Married
1118820190,39,Female,Employed,Single
1118820191,45,Male,Self-Employed,Married
1118820192,49,Female,Employed,Single
1118820193,41,Female,Employed,Married
1118820194,27,Male,Employed,Married
1118820195,52,Male,Employed,Married
1118820200,42,Male,Employed,Married
1118820202,37,Male,Self-Employed,Married
1118820203,40,Male,Employed,Married
1118820204,25,Female,Self-Employed,Married
1118820205,46,Female,Employed,Single
1118920200,35,Male,Employed,Single
1118920201,32,Female,Employed,Single
1118920202,31,Female,Employed,Single
1119020200,45,Male,Self-Employed,Single
1119020201,26,Female,Employed,Married
1119020202,49,Female,Employed,Married
1119120180,43,Male,Employed,Married
1119120181,34,Female,Self-Employed,Married
1119120182,40,Male,Employed,Married
1119120183,25,Female,Self-Employed,Married
1119120190,50,Female,Employed,Married
1119120191,36,Female,Employed,Single
1119120192,42,Male,Employed,Married
1119120193,30,Female,Self-Employed,Married
1119120200,48,Male,Self-Employed,Married
1119120201,35,Male,Employed,Single
1119120203,53,Male,Employed,Married
1119220180,39,Male,Self-Employed,Married
1119220182,42,Male,Employed,Married
1119220190,51,Male,Employed,Married
1119220192,52,Male,Self-Employed,Married
1119220200,38,Male,Employed,Married
1119220201,43,Male,Self-Employed,Married
1119220202,41,Female,Employed,Single
1119320180,51,Female,Employed,Married
1119320190,54,Male,Self-Employed,Married
1119320200,30,Female,Employed,Single
1119420180,40,Male,Employed,Married
1119420181,51,Female,Employed,Single
1119420190,27,Female,Self-Employed,Married
1119420191,31,Male,Employed,Single
1119420200,40,Female,Employed,Single
1119420201,28,Female,Employed,Married
1119520180,41,Male,Self-Employed,Married
1119520181,28,Female,Employed,Single
1119520182,54,Female,Employed,Single
1119520190,34,Female,Self-Employed,Married
1119520191,26,Female,Employed,Married
1119520192,30,Female,Employed,Married
1119520201,45,Female,Employed,Married
1119520202,47,Female,Employed,Single
1119620180,51,Male,Employed,Single
1119620181,53,Female,Employed,Single
1119620182,25,Female,Self-Employed,Married
1119620183,28,Male,Self-Employed,Single
1119620190,46,Female,Employed,Married
1119620191,53,Female,Employed,Married
1119620192,25,Male,Self-Employed,Single
1119620193,51,Male,Self-Employed,Single
1119620200,54,Female,Employed,Married
1119620201,54,Male,Self-Employed,Single
1119620202,26,Female,Self-Employed,Married
1119620203,33,Female,Employed,Married
1119720180,34,Female,Self-Employed,Married
1119720182,29,Female,Self-Employed,Married
1119720190,32,Male,Employed,Single
1119720192,45,Female,Employed,Single
1119720200,41,Female,Employed,Single
1119720201,54,Female,Employed,Married
1119720202,45,Female,Employed,Married
1119720203,47,Female,Employed,Married
1119820182,28,Male,Self-Employed,Single
1119820191,42,Female,Employed,Married
1119820192,51,Female,Employed,Married
1119820200,48,Female,Employed,Single
1119820201,54,Female,Employed,Married
1119820202,25,Female,Self-Employed,Married
1119920180,26,Female,Employed,Married
1119920182,32,Female,Employed,Single
1119920190,49,Male,Employed,Married
1119920192,26,Male,Employed,Married
1119920200,54,Male,Employed,Married
1119920202,50,Female,Employed,Single
1120020180,42,Female,Employed,Single
1120020190,26,Female,Employed,Single
1120020200,30,Female,Self-Employed,Married
1120120180,36,Female,Employed,Single
1120120181,29,Female,Employed,Single
1120120182,33,Female,Employed,Single
1120120183,31,Female,Employed,Single
1120120184,38,Female,Employed,Single
1120120190,36,Female,Employed,Single
1120120191,28,Female,Employed,Single
1120120192,41,Female,Employed,Single
1120120193,33,Female,Employed,Single
1120120194,27,Female,Employed,Single
1120120200,39,Female,Employed,Single
1120120201,42,Female,Employed,Single
1120120202,36,Female,Employed,Single
1120120203,53,Male,Employed,Single
1120120204,43,Male,Self-Employed,Married
1120220180,25,Female,Employed,Married
1120220181,32,Female,Employed,Married
1120220190,26,Female,Employed,Married
1120220191,32,Male,Employed,Single
1120220200,44,Female,Employed,Married
1120220201,41,Male,Employed,Married
1120320182,40,Male,Self-Employed,Married
1120320183,40,Male,Employed,Married
1120320192,45,Male,Self-Employed,Married
1120320193,38,Male,Employed,Married
1120320200,31,Female,Employed,Married
1120320201,37,Male,Employed,Married
1120320202,43,Female,Employed,Single
1120320203,53,Male,Self-Employed,Married
1120420180,36,Female,Employed,Single
1120420190,26,Female,Employed,Single
1120420200,29,Female,Employed,Single
1120520200,42,Male,Self-Employed,Married
1120620180,35,Male,Self-Employed,Married
1120620181,43,Male,Employed,Married
1120620182,54,Male,Employed,Married
1120620183,30,Male,Employed,Single
1120620184,46,Female,Employed,Single
1120620185,37,Male,Employed,Married
1120620190,50,Male,Self-Employed,Married
1120620191,44,Male,Employed,Married
1120620192,42,Male,Employed,Married
1120620193,44,Male,Self-Employed,Married
1120620194,41,Male,Employed,Married
1120620195,33,Female,Employed,Married
1120620200,46,Male,Self-Employed,Married
1120620201,53,Male,Self-Employed,Married
1120620202,41,Male,Employed,Married
1120620203,36,Male,Self-Employed,Married
1120620204,44,Male,Self-Employed,Married
1120620205,30,Female,Self-Employed,Married
1120720180,26,Male,Self-Employed,Single
1120720181,29,Female,Self-Employed,Married
1120720190,33,Female,Self-Employed,Married
1120720191,28,Female,Self-Employed,Married
1120720200,28,Male,Employed,Single
1120720201,44,Male,Employed,Single
1120820180,45,Male,Employed,Single
1120820181,48,Male,Employed,Married
1120820182,26,Male,Employed,Married
1120820191,29,Female,Employed,Single
1120820192,36,Female,Employed,Married
1120820201,46,Female,Employed,Single
1120820202,25,Female,Employed,Single
1120920200,39,Male,Self-Employed,Married
1121020180,51,Male,Employed,Married
1121020181,32,Female,Employed,Married
1121020182,47,Male,Employed,Married
1121020190,51,Male,Employed,Married
1121020191,48,Female,Employed,Married
1121020192,41,Male,Employed,Married
1121020200,43,Male,Employed,Single
1121020201,49,Female,Employed,Single
1121120180,30,Male,Employed,Married
1121120181,49,Male,Employed,Married
1121120182,30,Female,Self-Employed,Married
1121120183,43,Male,Employed,Married
1121120184,30,Female,Employed,Married
1121120185,50,Male,Employed,Married
1121120190,32,Male,Employed,Single
1121120191,39,Female,Employed,Single
1121120192,33,Female,Employed,Single
1121120193,50,Male,Employed,Married
1121120194,51,Male,Self-Employed,Married
1121120195,26,Female,Employed,Single
1121120200,47,Male,Employed,Married
1121120201,53,Male,Employed,Married
1121120202,54,Female,Employed,Married
1121120203,48,Male,Self-Employed,Married
1121120204,30,Male,Employed,Single
1121120205,54,Male,Self-Employed,Married
1121220180,50,Female,Employed,Married
1121220183,53,Female,Employed,Single
1121220184,50,Female,Employed,Married
1121220185,51,Female,Employed,Single
1121220190,49,Female,Employed,Married
1121220193,45,Female,Employed,Single
1121220194,45,Female,Employed,Married
1121220195,51,Female,Employed,Married
1121220200,50,Female,Employed,Single
1121220203,52,Female,Employed,Married
1121220204,47,Female,Employed,Single
1121220205,31,Female,Self-Employed,Married
1121320180,37,Male,Self-Employed,Married
1121320181,41,Male,Employed,Married
1121320190,46,Male,Employed,Married
1121320200,33,Female,Employed,Single
1121320202,43,Male,Employed,Married
1121520180,25,Male,Employed,Single
1121520181,39,Female,Employed,Single
1121520183,26,Female,Employed,Single
1121520184,26,Male,Employed,Single
1121520190,29,Male,Employed,Single
1121520191,26,Male,Employed,Single
1121520193,33,Female,Employed,Single
1121520194,36,Male,Employed,Single
1121520200,38,Male,Employed,Single
1121520201,26,Female,Employed,Single
1121520202,43,Male,Employed,Single
1121520203,41,Male,Employed,Single
1121520204,42,Female,Employed,Single
1121620180,52,Male,Employed,Single
1121620182,48,Male,Self-Employed,Married
1121620183,35,Male,Employed,Married
1121620190,28,Female,Self-Employed,Married
1121620192,27,Female,Employed,Married
1121620193,32,Female,Employed,Married
1121620200,39,Male,Employed,Married
1121620202,53,Male,Employed,Married
1121620203,54,Female,Employed,Married
1121720180,25,Male,Self-Employed,Single
1121720190,26,Male,Self-Employed,Single
1121720200,28,Male,Self-Employed,Single
1121820180,36,Female,Employed,Single
1121820181,39,Male,Employed,Single
1121820182,28,Female,Employed,Single
1121820190,26,Female,Employed,Single
1121820191,27,Female,Employed,Single
1121820192,32,Female,Employed,Single
1121820200,43,Female,Employed,Single
1121820201,39,Female,Employed,Single
1121820202,29,Female,Employed,Single
1121920180,35,Male,Employed,Single
1121920181,25,Male,Self-Employed,Single
1121920182,38,Female,Employed,Married
1121920190,52,Female,Employed,Married
1121920191,34,Female,Employed,Single
1121920192,39,Male,Employed,Married
1121920200,38,Male,Self-Employed,Single
1121920201,28,Male,Employed,Single
1121920202,53,Male,Self-Employed,Married
1122020180,51,Female,Employed,Single
1122020181,45,Female,Employed,Married
1122020183,30,Female,Employed,Single
1122020184,33,Female,Employed,Married
1122020190,54,Female,Employed,Single
1122020191,26,Female,Employed,Married
1122020194,32,Female,Employed,Married
1122020200,52,Male,Self-Employed,Single
1122020201,50,Male,Employed,Single
1122020202,50,Female,Employed,Married
1122020204,49,Female,Employed,Single
1122120182,31,Female,Employed,Single
1122120183,50,Male,Self-Employed,Married
1122120184,33,Female,Employed,Single
1122120192,26,Male,Employed,Single
1122120193,51,Male,Self-Employed,Married
1122120194,31,Male,Employed,Single
1122120202,40,Female,Employed,Single
1122120203,46,Male,Employed,Married
1122120204,31,Female,Self-Employed,Married
1122220181,26,Female,Employed,Single
1122220182,41,Female,Employed,Single
1122220190,34,Female,Employed,Single
1122220191,34,Female,Employed,Single
1122220192,44,Female,Employed,Single
1122220200,27,Male,Employed,Single
1122220201,31,Female,Employed,Single
1122220202,43,Female,Employed,Single
1122320182,27,Female,Employed,Single
1122320192,30,Male,Employed,Single
1122320200,53,Female,Employed,Married
1122320202,38,Female,Employed,Single
1122420181,27,Female,Employed,Single
1122420191,30,Female,Employed,Married
1122420201,34,Female,Employed,Married
1122520180,49,Male,Self-Employed,Married
1122520181,53,Male,Employed,Married
1122520182,37,Male,Self-Employed,Married
1122520190,51,Female,Employed,Single
1122520191,35,Male,Self-Employed,Married
1122520192,38,Male,Employed,Married
1122520200,54,Female,Employed,Single
1122520201,42,Male,Employed,Married
1122520202,51,Male,Employed,Married
1122620180,42,Male,Employed,Single
1122620190,51,Male,Employed,Married
1122620200,51,Female,Employed,Single
1122720180,44,Male,Self-Employed,Married
1122720181,40,Male,Self-Employed,Married
1122720182,27,Female,Self-Employed,Married
1122720183,53,Male,Employed,Married
1122720190,39,Male,Self-Employed,Married
1122720192,28,Female,Self-Employed,Married
1122720193,52,Male,Employed,Single
1122720202,44,Female,Self-Employed,Married
1122720203,46,Female,Employed,Married
1122820180,31,Female,Self-Employed,Married
1122820183,52,Female,Employed,Married
1122820190,52,Female,Employed,Married
1122820193,47,Female,Employed,Single
1122820200,47,Male,Employed,Single
1122820203,52,Female,Employed,Married
1122920180,45,Male,Employed,Married
1122920190,46,Male,Employed,Single
1122920200,52,Male,Employed,Married
1123020180,27,Female,Self-Employed,Married
1123020190,26,Female,Self-Employed,Married
1123020200,39,Male,Employed,Married
1123120180,53,Female,Self-Employed,Married
1123120181,48,Female,Employed,Single
1123120182,26,Female,Employed,Married
1123120184,30,Female,Employed,Married
1123120190,34,Female,Employed,Married
1123120191,37,Male,Self-Employed,Married
1123120192,51,Male,Employed,Married
1123120194,32,Female,Self-Employed,Married
1123120200,26,Female,Self-Employed,Married
1123120201,44,Male,Self-Employed,Married
1123120202,49,Male,Employed,Single
1123120203,43,Male,Self-Employed,Married
1123120204,28,Female,Employed,Married
1123220200,47,Female,Employed,Married
1123320180,32,Female,Self-Employed,Married
1123320190,32,Female,Self-Employed,Married
1123320200,30,Female,Self-Employed,Married
1123420180,25,Female,Self-Employed,Married
1123420181,44,Male,Self-Employed,Married
1123420182,52,Male,Employed,Married
1123420183,35,Female,Employed,Married
1123420190,35,Male,Employed,Married
1123420191,36,Male,Employed,Married
1123420192,28,Female,Self-Employed,Married
1123420193,34,Female,Self-Employed,Married
1123420200,51,Male,Employed,Married
1123420201,29,Female,Employed,Single
1123420202,43,Male,Employed,Single
1123420203,32,Female,Self-Employed,Married
1123520180,33,Male,Employed,Single
1123520190,29,Female,Employed,Married
1123520200,31,Female,Self-Employed,Married
1123620182,41,Male,Employed,Single
1123620192,54,Male,Employed,Married
1123620193,44,Female,Employed,Married
1123620202,33,Female,Employed,Married
1123620204,48,Female,Employed,Married
1123720180,37,Female,Employed,Single
1123720181,45,Male,Self-Employed,Married
1123720182,35,Male,Self-Employed,Married
1123720183,52,Female,Employed,Single
1123720190,46,Female,Employed,Single
